match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,comprehensive_momentum_1,comprehensive_momentum_2
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:00:00,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.008,5.212,1,109.0,W,CTL,,0.0,0.0
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:00:31,1,1,2,0,0,0,0,0,15,2,2,1,1,1,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.804,13.208,4,105.0,BC,NCTL,D,-1.007224043715847,1.237224043715847
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:01:15,1,1,3,0,0,0,0,15,15,2,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.587,1,125.0,C,NCTL,,0.0840043715846994,0.005995628415300665
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:01:38,1,1,4,0,0,0,0,15,30,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.413,32.779,6,87.0,B,NCTL,ND,-0.9168180327868852,1.2068180327868854
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:02:39,1,1,5,0,0,0,0,30,30,2,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.832,2.376,1,112.0,W,NCTL,ND,0.3334836065573771,-0.1834836065573769
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:03:03,1,1,6,0,0,0,0,30,40,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.453,73.784,19,88.0,W,NCTL,D,0.3673153005464481,-0.217315300546448
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:05:15,1,2,7,0,0,0,1,0,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.651,8.25,1,109.0,W,CTL,D,-3.2826032786885246,3.8626032786885247
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:05:35,1,2,8,0,0,0,1,15,0,1,2,2,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.279,53.489,12,85.0,W,NCTL,D,-1.0452775956284155,1.7952775956284155
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:06:30,1,2,9,0,0,0,1,15,15,1,1,2,3,6,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.953,28.995,10,126.0,BC,NCTL,ND,-4.097336612021858,5.047336612021858
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:07:13,1,2,10,0,0,0,1,15,30,1,2,1,4,6,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,41.102,37.596,11,92.0,BW,NCTL,ND,-4.626993442622951,5.406993442622951
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:08:10,1,2,11,0,0,0,1,30,30,1,1,1,5,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.848,1,125.0,C,NCTL,,-0.3952551912568308,0.5452551912568306
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:08:34,1,2,12,0,0,0,1,40,30,1,1,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.677,7.35,1,131.0,W,NCTL,D,-0.3707431693989077,0.5507431693989077
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:09:11,1,3,13,0,0,1,1,0,0,2,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.366,18.752,5,89.0,BC,NCTL,ND,2.748132786885246,-1.538132786885246
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:09:54,1,3,14,0,0,1,1,0,15,2,2,1,7,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.225,6.206,0,,BC,CTL,ND,3.6251765027322396,-1.5451765027322404
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:11:09,1,3,15,0,0,1,1,15,15,2,2,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0.838,1,105.0,BW,NCTL,,2.822128415300546,-1.272128415300546
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:11:50,1,3,16,0,0,1,1,15,30,2,1,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.372,3.732,1,124.0,W,CTL,D,0.789924043715847,0.9600759562841532
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:12:12,1,3,17,0,0,1,1,15,40,2,1,2,7,10,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53.415,47.626,13,124.0,C,CTL,ND,-2.102169398907104,2.682169398907104
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:14:12,1,4,18,0,0,1,2,0,0,1,2,1,8,10,0,0,0,0,1,0,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.34,25.659,7,99.0,BC,NCTL,D,-2.0939415300546447,3.3039415300546446
2023-wimbledon-1504,Andrey Rublev,Novak Djokovic,00:14:50,1,4,19,0,0,1,2,15,0,1,1,1,9,10,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.859,8.93,3,126.0,BC,NCTL,ND,-1.7179890710382515,3.797989071038251
